n,t_s,x,y,pixel_clk,pixel_index,line_clk,line_index,frame_clk,pixel_valid_gate
7070,7.07,0.641496,-0.305352,0,-1,0,-1,0,218
7071,7.071,0.641472,-0.298416,0,-1,0,-1,0,218
7072,7.072,0.641448,-0.29148,0,-1,0,-1,0,218
7073,7.073,0.641436,-0.284532,0,-1,0,-1,0,218
7074,7.074,0.641412,-0.277596,0,-1,0,-1,0,218
7075,7.075,0.641388,-0.270648,1,219,0,13,0,219
7076,7.076,0.641364,-0.263712,0,-1,0,-1,0,219
7077,7.077,0.641352,-0.256776,0,-1,0,-1,0,219
7078,7.078,0.641328,-0.249828,0,-1,0,-1,0,219
7079,7.079,0.641304,-0.242892,0,-1,0,-1,0,219
7080,7.08,0.641292,-0.235956,0,-1,0,-1,0,219
7081,7.081,0.641268,-0.229008,0,-1,0,-1,0,219
7082,7.082,0.641244,-0.222072,0,-1,0,-1,0,219
7083,7.083,0.64122,-0.215136,0,-1,0,-1,0,219
7084,7.084,0.641208,-0.208188,0,-1,0,-1,0,219
7085,7.085,0.641184,-0.201252,0,-1,0,-1,0,219
7086,7.086,0.64116,-0.194316,0,-1,0,-1,0,219
7087,7.087,0.641136,-0.187368,0,-1,0,-1,0,219
7088,7.088,0.641124,-0.180432,0,-1,0,-1,0,219
7089,7.089,0.6411,-0.173496,0,-1,0,-1,0,219
7090,7.09,0.641076,-0.166548,0,-1,0,-1,0,219
7091,7.091,0.641064,-0.159612,0,-1,0,-1,0,219
7092,7.092,0.64104,-0.152676,1,220,0,13,0,220
7093,7.093,0.641016,-0.145728,0,-1,0,-1,0,220
7094,7.094,0.640992,-0.138792,0,-1,0,-1,0,220
7095,7.095,0.64098,-0.131856,0,-1,0,-1,0,220
7096,7.096,0.640956,-0.12492,0,-1,0,-1,0,220
7097,7.097,0.640932,-0.1179744,0,-1,0,-1,0,220
7098,7.098,0.640908,-0.1110348,0,-1,0,-1,0,220
7099,7.099,0.640896,-0.1040952,0,-1,0,-1,0,220
7100,7.1,0.640872,-0.0971544,0,-1,0,-1,0,220
7101,7.101,0.640848,-0.0902148,0,-1,0,-1,0,220
7102,7.102,0.640836,-0.0832752,0,-1,0,-1,0,220
7103,7.103,0.640812,-0.0763356,0,-1,0,-1,0,220
7104,7.104,0.640788,-0.069396,0,-1,0,-1,0,220
7105,7.105,0.640764,-0.0624564,0,-1,0,-1,0,220
7106,7.106,0.640752,-0.0555168,0,-1,0,-1,0,220
7107,7.107,0.640728,-0.0485772,0,-1,0,-1,0,220
7108,7.108,0.640704,-0.0416376,0,-1,0,-1,0,220
7109,7.109,0.64068,-0.034698,1,221,0,13,0,221
7110,7.11,0.640668,-0.0277584,0,-1,0,-1,0,221
7111,7.111,0.640644,-0.0208188,0,-1,0,-1,0,221
7112,7.112,0.64062,-0.0138792,0,-1,0,-1,0,221
7113,7.113,0.640608,-0.00693948,0,-1,0,-1,0,221
7114,7.114,0.640584,0.0,0,-1,0,-1,0,221
7115,7.115,0.64056,0.00693948,0,-1,0,-1,0,221
7116,7.116,0.640536,0.0138792,0,-1,0,-1,0,221
7117,7.117,0.640524,0.0208188,0,-1,0,-1,0,221
7118,7.118,0.6405,0.0277584,0,-1,0,-1,0,221
7119,7.119,0.640476,0.034698,0,-1,0,-1,0,221
7120,7.12,0.640464,0.0416364,0,-1,0,-1,0,221
7121,7.121,0.64044,0.048576,0,-1,0,-1,0,221
7122,7.122,0.640416,0.0555156,0,-1,0,-1,0,221
7123,7.123,0.640392,0.0624552,0,-1,0,-1,0,221
7124,7.124,0.64038,0.0693948,0,-1,0,-1,0,221
7125,7.125,0.640356,0.0763344,0,-1,0,-1,0,221
7126,7.126,0.640332,0.0832728,1,222,0,13,0,222
7127,7.127,0.640308,0.0902124,0,-1,0,-1,0,222
7128,7.128,0.640296,0.097152,0,-1,0,-1,0,222
7129,7.129,0.640272,0.1040916,0,-1,0,-1,0,222
7130,7.13,0.640248,0.11103,0,-1,0,-1,0,222
7131,7.131,0.640236,0.1179696,0,-1,0,-1,0,222
7132,7.132,0.640212,0.124908,0,-1,0,-1,0,222
7133,7.133,0.640188,0.131844,0,-1,0,-1,0,222
7134,7.134,0.640164,0.138792,0,-1,0,-1,0,222
7135,7.135,0.640152,0.145728,0,-1,0,-1,0,222
7136,7.136,0.640128,0.152664,0,-1,0,-1,0,222
7137,7.137,0.640104,0.1596,0,-1,0,-1,0,222
7138,7.138,0.64008,0.166548,0,-1,0,-1,0,222
7139,7.139,0.640068,0.173484,0,-1,0,-1,0,222
7140,7.14,0.640044,0.18042,0,-1,0,-1,0,222
7141,7.141,0.64002,0.187356,0,-1,0,-1,0,222
7142,7.142,0.640008,0.194304,0,-1,0,-1,0,222
7143,7.143,0.639984,0.20124,1,223,0,13,0,223
7144,7.144,0.63996,0.208176,0,-1,0,-1,0,223
7145,7.145,0.639936,0.215112,0,-1,0,-1,0,223
7146,7.146,0.639924,0.22206,0,-1,0,-1,0,223
7147,7.147,0.6399,0.228996,0,-1,0,-1,0,223
7148,7.148,0.639876,0.235932,0,-1,0,-1,0,223
7149,7.149,0.639852,0.242868,0,-1,0,-1,0,223
7150,7.15,0.63984,0.249816,0,-1,0,-1,0,223
7151,7.151,0.639816,0.256752,0,-1,0,-1,0,223
7152,7.152,0.639792,0.263688,0,-1,0,-1,0,223
7153,7.153,0.63978,0.270624,0,-1,0,-1,0,223
7154,7.154,0.639756,0.277572,0,-1,0,-1,0,223
7155,7.155,0.639732,0.284508,0,-1,0,-1,0,223
7156,7.156,0.639708,0.291444,0,-1,0,-1,0,223
7157,7.157,0.639696,0.29838,0,-1,0,-1,0,223
7158,7.158,0.639672,0.305328,0,-1,0,-1,0,223
7159,7.159,0.639648,0.312264,0,-1,0,-1,0,223
7160,7.16,0.639636,0.3192,0,-1,0,-1,0,223
7161,7.161,0.639612,0.326136,0,-1,0,-1,0,223
7162,7.162,0.639588,0.333084,0,-1,0,-1,0,223
7163,7.163,0.639564,0.34002,0,-1,0,-1,0,223
7164,7.164,0.639552,0.346956,0,-1,0,-1,0,223
7165,7.165,0.639528,0.353892,0,-1,0,-1,0,223
7166,7.166,0.639504,0.36084,0,-1,0,-1,0,223
7167,7.167,0.63948,0.367776,0,-1,0,-1,0,223
7168,7.168,0.639468,0.374712,0,-1,0,-1,0,223
7169,7.169,0.639444,0.381648,0,-1,0,-1,0,223
7170,7.17,0.63942,0.388584,0,-1,0,-1,0,223
7171,7.171,0.639408,0.395532,0,-1,0,-1,0,223
7172,7.172,0.639384,0.402468,0,-1,0,-1,0,223
7173,7.173,0.63936,0.409404,0,-1,0,-1,0,223
7174,7.174,0.639336,0.41634,0,-1,0,-1,0,223
7175,7.175,0.639324,0.423276,0,-1,0,-1,0,223
7176,7.176,0.6393,0.430224,0,-1,0,-1,0,223
7177,7.177,0.639276,0.43716,0,-1,0,-1,0,223
7178,7.178,0.639252,0.444096,0,-1,0,-1,0,223
7179,7.179,0.63924,0.451032,0,-1,0,-1,0,223
7180,7.18,0.639216,0.45798,0,-1,0,-1,0,223
7181,7.181,0.639192,0.464916,0,-1,0,-1,0,223
7182,7.182,0.63918,0.471852,0,-1,0,-1,0,223
7183,7.183,0.639156,0.478788,0,-1,0,-1,0,223
7184,7.184,0.639132,0.485724,0,-1,0,-1,0,223
7185,7.185,0.639108,0.492672,0,-1,0,-1,0,223
7186,7.186,0.639096,0.499608,0,-1,0,-1,0,223
7187,7.187,0.639072,0.506544,0,-1,0,-1,0,223
7188,7.188,0.639048,0.51348,0,-1,0,-1,0,223
7189,7.189,0.639024,0.520416,0,-1,0,-1,0,223
7190,7.19,0.639012,0.527364,0,-1,0,-1,0,223
7191,7.191,0.638988,0.5343,0,-1,0,-1,0,223
7192,7.192,0.638964,0.541236,0,-1,0,-1,0,223
7193,7.193,0.638952,0.548172,0,-1,0,-1,0,223
7194,7.194,0.638928,0.555108,0,-1,0,-1,0,223
7195,7.195,0.638904,0.562056,0,-1,0,-1,0,223
7196,7.196,0.63888,0.568992,0,-1,0,-1,0,223
7197,7.197,0.638868,0.575928,0,-1,0,-1,0,223
7198,7.198,0.638844,0.582864,0,-1,0,-1,0,223
7199,7.199,0.63882,0.5898,0,-1,0,-1,0,223
7200,7.2,0.638808,0.596736,0,-1,0,-1,0,223
7201,7.201,0.638784,0.603684,0,-1,0,-1,0,223
7202,7.202,0.63876,0.61062,0,-1,0,-1,0,223
7203,7.203,0.638736,0.617556,0,-1,0,-1,0,223
7204,7.204,0.638724,0.624492,0,-1,0,-1,0,223
7205,7.205,0.6387,0.631428,0,-1,0,-1,0,223
7206,7.206,0.638676,0.638376,0,-1,0,-1,0,223
7207,7.207,0.638652,0.645312,0,-1,0,-1,0,223
7208,7.208,0.63864,0.652248,0,-1,0,-1,0,223
7209,7.209,0.638616,0.659184,0,-1,0,-1,0,223
7210,7.21,0.638592,0.66612,0,-1,0,-1,0,223
7211,7.211,0.63858,0.673056,0,-1,0,-1,0,223
7212,7.212,0.638556,0.680004,0,-1,0,-1,0,223
7213,7.213,0.638532,0.68694,0,-1,0,-1,0,223
7214,7.214,0.638508,0.693876,0,-1,0,-1,0,223
7215,7.215,0.638496,0.700812,0,-1,0,-1,0,223
7216,7.216,0.638472,0.707748,0,-1,0,-1,0,223
7217,7.217,0.638448,0.714684,0,-1,0,-1,0,223
7218,7.218,0.638424,0.72162,0,-1,0,-1,0,223
7219,7.219,0.638412,0.728568,0,-1,0,-1,0,223
7220,7.22,0.638388,0.735504,0,-1,0,-1,0,223
7221,7.221,0.638364,0.74244,0,-1,0,-1,0,223
7222,7.222,0.638352,0.749376,0,-1,0,-1,0,223
7223,7.223,0.638328,0.756312,0,-1,0,-1,0,223
7224,7.224,0.638304,0.763248,0,-1,0,-1,0,223
7225,7.225,0.63828,0.770196,0,-1,0,-1,0,223
7226,7.226,0.638268,0.777132,0,-1,0,-1,0,223
7227,7.227,0.638244,0.784068,0,-1,0,-1,0,223
7228,7.228,0.63822,0.791004,0,-1,0,-1,0,223
7229,7.229,0.638196,0.79794,0,-1,0,-1,0,223
7230,7.23,0.638184,0.804876,0,-1,0,-1,0,223
7231,7.231,0.63816,0.811812,0,-1,0,-1,0,223
7232,7.232,0.638136,0.81876,0,-1,0,-1,0,223
7233,7.233,0.638124,0.825696,0,-1,0,-1,0,223
7234,7.234,0.6381,0.832632,0,-1,0,-1,0,223
7235,7.235,0.638076,0.839568,0,-1,0,-1,0,223
7236,7.236,0.638052,0.846504,0,-1,0,-1,0,223
7237,7.237,0.63804,0.85344,0,-1,0,-1,0,223
7238,7.238,0.638016,0.860376,0,-1,0,-1,0,223
7239,7.239,0.637992,0.867324,0,-1,0,-1,0,223
7240,7.24,0.63798,0.87426,0,-1,0,-1,0,223
7241,7.241,0.637956,0.881196,0,-1,0,-1,0,223
7242,7.242,0.637932,0.888132,0,-1,0,-1,0,223
7243,7.243,0.637908,0.895068,0,-1,0,-1,0,223
7244,7.244,0.637896,0.902004,0,-1,0,-1,0,223
7245,7.245,0.637872,0.90894,0,-1,0,-1,0,223
7246,7.246,0.637848,0.915876,0,-1,0,-1,0,223
7247,7.247,0.637824,0.922824,0,-1,0,-1,0,223
7248,7.248,0.637812,0.92976,0,-1,0,-1,0,223
7249,7.249,0.637788,0.936696,0,-1,0,-1,0,223
7250,7.25,0.637764,0.943632,0,-1,0,-1,0,223
7251,7.251,0.637752,0.950568,0,-1,0,-1,0,223
7252,7.252,0.637728,0.957504,0,-1,0,-1,0,223
7253,7.253,0.637704,0.96444,0,-1,0,-1,0,223
7254,7.254,0.63768,0.971376,0,-1,0,-1,0,223
7255,7.255,0.637668,0.978312,0,-1,0,-1,0,223
7256,7.256,0.637644,0.98526,0,-1,0,-1,0,223
7257,7.257,0.63762,0.992196,0,-1,0,-1,0,223
7258,7.258,0.637596,0.999132,0,-1,0,-1,0,223
7259,7.259,0.637584,1.006068,0,-1,0,-1,0,223
7260,7.26,0.63756,1.013004,0,-1,0,-1,0,223
7261,7.261,0.637536,1.01994,0,-1,0,-1,0,223
7262,7.262,0.637524,1.026876,0,-1,0,-1,0,223
7263,7.263,0.6375,1.033812,0,-1,0,-1,0,223
7264,7.264,0.637476,1.040748,0,-1,0,-1,0,223
7265,7.265,0.637452,1.047684,0,-1,0,-1,0,223
7266,7.266,0.63744,1.054632,0,-1,0,-1,0,223
7267,7.267,0.637416,1.061568,0,-1,0,-1,0,223
7268,7.268,0.637392,1.068504,0,-1,0,-1,0,223
7269,7.269,0.63738,1.07544,0,-1,0,-1,0,223
7270,7.27,0.637356,1.082376,0,-1,0,-1,0,223
7271,7.271,0.637332,1.089312,0,-1,0,-1,0,223
7272,7.272,0.637308,1.096248,0,-1,0,-1,0,223
7273,7.273,0.637296,1.103184,0,-1,0,-1,0,223
7274,7.274,0.637272,1.11012,0,-1,0,-1,0,223
7275,7.275,0.637248,1.117056,0,-1,0,-1,0,223
7276,7.276,0.637224,1.123992,0,-1,0,-1,0,223
7277,7.277,0.637212,1.13094,0,-1,0,-1,0,223
7278,7.278,0.637188,1.137876,0,-1,0,-1,0,223
7279,7.279,0.637164,1.144812,0,-1,0,-1,0,223
7280,7.28,0.637152,1.151748,0,-1,0,-1,0,223
7281,7.281,0.637128,1.158684,0,-1,0,-1,0,223
7282,7.282,0.637104,1.16562,0,-1,0,-1,0,223
7283,7.283,0.63708,1.172556,0,-1,0,-1,0,223
7284,7.284,0.637068,1.179492,0,-1,0,-1,0,223
7285,7.285,0.637044,1.186428,0,-1,0,-1,0,223
7286,7.286,0.63702,1.193364,0,-1,0,-1,0,223
7287,7.287,0.636996,1.20036,0,-1,0,-1,0,223
7288,7.288,0.636984,1.2072,0,-1,0,-1,0,223
7289,7.289,0.63696,1.21416,0,-1,0,-1,0,223
7290,7.29,0.636936,1.22112,0,-1,0,-1,0,223
7291,7.291,0.636924,1.22808,0,-1,0,-1,0,223
7292,7.292,0.6369,1.23504,0,-1,0,-1,0,223
7293,7.293,0.636876,1.24188,0,-1,0,-1,0,223
7294,7.294,0.636852,1.24884,0,-1,0,-1,0,223
7295,7.295,0.63684,1.2558,0,-1,0,-1,0,223
7296,7.296,0.636816,1.26276,0,-1,0,-1,0,223
7297,7.297,0.636792,1.26972,0,-1,0,-1,0,223
7298,7.298,0.636768,1.27656,0,-1,0,-1,0,223
7299,7.299,0.636756,1.28352,0,-1,0,-1,0,223
7300,7.3,0.636732,1.29048,0,-1,0,-1,0,223
7301,7.301,0.636708,1.29744,0,-1,0,-1,0,223
7302,7.302,0.636696,1.3044,0,-1,0,-1,0,223
7303,7.303,0.636672,1.31124,0,-1,0,-1,0,223
7304,7.304,0.636648,1.3182,0,-1,0,-1,0,223
7305,7.305,0.636624,1.32516,0,-1,0,-1,0,223
7306,7.306,0.636612,1.33212,0,-1,0,-1,0,223
7307,7.307,0.636588,1.33908,0,-1,0,-1,0,223
7308,7.308,0.636564,1.34592,0,-1,0,-1,0,223
7309,7.309,0.636552,1.35288,0,-1,0,-1,0,223
7310,7.31,0.636528,1.35984,0,-1,0,-1,0,223
7311,7.311,0.636504,1.3668,0,-1,0,-1,0,223
7312,7.312,0.63648,1.37376,0,-1,0,-1,0,223
7313,7.313,0.636468,1.3806,0,-1,0,-1,0,223
7314,7.314,0.636444,1.38756,0,-1,0,-1,0,223
7315,7.315,0.63642,1.39452,0,-1,0,-1,0,223
7316,7.316,0.636396,1.40148,0,-1,0,-1,0,223
7317,7.317,0.636384,1.40844,0,-1,0,-1,0,223
7318,7.318,0.63636,1.41528,0,-1,0,-1,0,223
7319,7.319,0.636336,1.42224,0,-1,0,-1,0,223
7320,7.32,0.636324,1.4292,0,-1,0,-1,0,223
7321,7.321,0.6363,1.43616,0,-1,0,-1,0,223
7322,7.322,0.636276,1.44312,0,-1,0,-1,0,223
7323,7.323,0.636252,1.44996,0,-1,0,-1,0,223
7324,7.324,0.63624,1.45692,0,-1,0,-1,0,223
7325,7.325,0.636216,1.46388,0,-1,0,-1,0,223
7326,7.326,0.636192,1.47084,0,-1,0,-1,0,223
7327,7.327,0.636168,1.4778,0,-1,0,-1,0,223
7328,7.328,0.636156,1.48464,0,-1,0,-1,0,223
7329,7.329,0.636132,1.4916,0,-1,0,-1,0,223
7330,7.33,0.636108,1.49856,0,-1,0,-1,0,223
7331,7.331,0.636096,1.50552,0,-1,0,-1,0,223
7332,7.332,0.636072,1.51248,0,-1,0,-1,0,223
7333,7.333,0.636048,1.51932,0,-1,0,-1,0,223
7334,7.334,0.636024,1.52628,0,-1,0,-1,0,223
7335,7.335,0.636012,1.53324,0,-1,0,-1,0,223
7336,7.336,0.635988,1.5402,0,-1,0,-1,0,223
7337,7.337,0.635964,1.54716,0,-1,0,-1,0,223
7338,7.338,0.635952,1.554,0,-1,0,-1,0,223
7339,7.339,0.635928,1.56096,0,-1,0,-1,0,223
7340,7.34,0.635904,1.56792,0,-1,0,-1,0,223
7341,7.341,0.63588,1.57488,0,-1,0,-1,0,223
7342,7.342,0.635868,1.58184,0,-1,0,-1,0,223
7343,7.343,0.639444,1.58796,0,-1,0,-1,0,223
7344,7.344,0.63942,1.59492,0,-1,0,-1,0,223
7345,7.345,0.639396,1.60188,0,-1,0,-1,0,223
7346,7.346,0.642972,1.608,0,-1,0,-1,0,223
7347,7.347,0.64296,1.61496,0,-1,0,-1,0,223
7348,7.348,0.646524,1.62108,0,-1,0,-1,0,223
7349,7.349,0.6501,1.6272,0,-1,0,-1,0,223
7350,7.35,0.653664,1.63344,0,-1,0,-1,0,223
7351,7.351,0.657228,1.63956,0,-1,0,-1,0,223
7352,7.352,0.66078,1.64568,0,-1,0,-1,0,223
7353,7.353,0.664356,1.64484,0,-1,0,-1,0,223
7354,7.354,0.667908,1.65096,0,-1,0,-1,0,223
7355,7.355,0.671472,1.65024,0,-1,0,-1,0,223
7356,7.356,0.675036,1.6494,0,-1,0,-1,0,223
7357,7.357,0.678588,1.65552,0,-1,0,-1,0,223
7358,7.358,0.68214,1.6548,0,-1,0,-1,0,223
7359,7.359,0.685692,1.65396,0,-1,0,-1,0,223
7360,7.36,0.689244,1.65324,0,-1,0,-1,0,223
7361,7.361,0.692796,1.6524,0,-1,0,-1,0,223
7362,7.362,0.696348,1.65156,0,-1,0,-1,0,223
7363,7.363,0.699888,1.65084,0,-1,0,-1,0,223
7364,7.364,0.70344,1.64316,0,-1,0,-1,0,223
7365,7.365,0.70698,1.64244,0,-1,0,-1,0,223
7366,7.366,0.710508,1.6416,0,-1,0,-1,0,223
7367,7.367,0.71406,1.63404,0,-1,0,-1,0,223
7368,7.368,0.717588,1.6332,0,-1,0,-1,0,223
7369,7.369,0.721128,1.62564,0,-1,0,-1,0,223
7370,7.37,0.724668,1.61796,0,-1,0,-1,0,223
7371,7.371,0.728196,1.6104,0,-1,0,-1,0,223
7372,7.372,0.731736,1.60272,0,-1,0,-1,0,223
7373,7.373,0.735264,1.59516,0,-1,0,-1,0,223
7374,7.374,0.735276,1.58832,0,-1,0,-1,0,223
7375,7.375,0.738804,1.58076,0,-1,0,-1,0,223
7376,7.376,0.738828,1.57392,0,-1,0,-1,0,223
7377,7.377,0.738852,1.56708,0,-1,0,-1,0,223
7378,7.378,0.742368,1.5594,0,-1,0,-1,0,223
7379,7.379,0.742392,1.55256,0,-1,0,-1,0,223
7380,7.38,0.742416,1.54572,0,-1,0,-1,0,223
7381,7.381,0.742428,1.53888,0,-1,0,-1,0,223
7382,7.382,0.742452,1.53204,1,224,1,14,0,224
7383,7.383,0.742476,1.5252,0,-1,0,-1,0,224
7384,7.384,0.742488,1.51836,0,-1,0,-1,0,224
7385,7.385,0.742512,1.51164,0,-1,0,-1,0,224
7386,7.386,0.742536,1.5048,0,-1,0,-1,0,224
7387,7.387,0.74256,1.49796,0,-1,0,-1,0,224
7388,7.388,0.742572,1.49112,0,-1,0,-1,0,224
7389,7.389,0.742596,1.48428,0,-1,0,-1,0,224
7390,7.39,0.74262,1.47744,0,-1,0,-1,0,224
7391,7.391,0.742632,1.4706,0,-1,0,-1,0,224
7392,7.392,0.742656,1.46376,0,-1,0,-1,0,224
7393,7.393,0.74268,1.45692,0,-1,0,-1,0,224
7394,7.394,0.742704,1.45008,0,-1,0,-1,0,224
7395,7.395,0.742716,1.44324,0,-1,0,-1,0,224
7396,7.396,0.74274,1.4364,0,-1,0,-1,0,224
7397,7.397,0.742764,1.42956,0,-1,0,-1,0,224
7398,7.398,0.742776,1.42272,1,225,0,14,0,225
7399,7.399,0.7428,1.41588,0,-1,0,-1,0,225
7400,7.4,0.742824,1.40904,0,-1,0,-1,0,225
7401,7.401,0.742848,1.4022,0,-1,0,-1,0,225
7402,7.402,0.74286,1.39536,0,-1,0,-1,0,225
7403,7.403,0.742884,1.38852,0,-1,0,-1,0,225
7404,7.404,0.742908,1.38168,0,-1,0,-1,0,225
7405,7.405,0.74292,1.37484,0,-1,0,-1,0,225
7406,7.406,0.742944,1.368,0,-1,0,-1,0,225
7407,7.407,0.742968,1.36116,0,-1,0,-1,0,225
7408,7.408,0.74298,1.35432,0,-1,0,-1,0,225
7409,7.409,0.743004,1.34748,0,-1,0,-1,0,225
7410,7.41,0.743028,1.34064,0,-1,0,-1,0,225
7411,7.411,0.743052,1.3338,0,-1,0,-1,0,225
7412,7.412,0.743064,1.32696,0,-1,0,-1,0,225
7413,7.413,0.743088,1.32012,0,-1,0,-1,0,225
7414,7.414,0.743112,1.31328,1,226,0,14,0,226
7415,7.415,0.743124,1.30644,0,-1,0,-1,0,226
7416,7.416,0.743148,1.2996,0,-1,0,-1,0,226
7417,7.417,0.743172,1.29276,0,-1,0,-1,0,226
7418,7.418,0.743196,1.28592,0,-1,0,-1,0,226
7419,7.419,0.743208,1.27908,0,-1,0,-1,0,226
7420,7.42,0.743232,1.27224,0,-1,0,-1,0,226
7421,7.421,0.743256,1.2654,0,-1,0,-1,0,226
7422,7.422,0.743268,1.25856,0,-1,0,-1,0,226
7423,7.423,0.743292,1.25172,0,-1,0,-1,0,226
7424,7.424,0.743316,1.24488,0,-1,0,-1,0,226
7425,7.425,0.74334,1.23804,0,-1,0,-1,0,226
7426,7.426,0.743352,1.2312,0,-1,0,-1,0,226
7427,7.427,0.743376,1.22436,0,-1,0,-1,0,226
7428,7.428,0.7434,1.21752,0,-1,0,-1,0,226
7429,7.429,0.743412,1.21068,0,-1,0,-1,0,226
7430,7.43,0.743436,1.20384,1,227,0,14,0,227
7431,7.431,0.74346,1.197012,0,-1,0,-1,0,227
7432,7.432,0.743484,1.190172,0,-1,0,-1,0,227
7433,7.433,0.743496,1.183332,0,-1,0,-1,0,227
7434,7.434,0.74352,1.176504,0,-1,0,-1,0,227
7435,7.435,0.743544,1.169664,0,-1,0,-1,0,227
7436,7.436,0.743556,1.162824,0,-1,0,-1,0,227
7437,7.437,0.74358,1.155984,0,-1,0,-1,0,227
7438,7.438,0.743604,1.149144,0,-1,0,-1,0,227
7439,7.439,0.743616,1.142304,0,-1,0,-1,0,227
7440,7.44,0.74364,1.135464,0,-1,0,-1,0,227
7441,7.441,0.743664,1.128624,0,-1,0,-1,0,227
7442,7.442,0.743688,1.121784,0,-1,0,-1,0,227
7443,7.443,0.7437,1.114944,0,-1,0,-1,0,227
7444,7.444,0.743724,1.108104,0,-1,0,-1,0,227
7445,7.445,0.743748,1.101276,0,-1,0,-1,0,227
7446,7.446,0.74376,1.094436,1,228,0,14,0,228
7447,7.447,0.743784,1.087596,0,-1,0,-1,0,228
7448,7.448,0.743808,1.080756,0,-1,0,-1,0,228
7449,7.449,0.743832,1.073916,0,-1,0,-1,0,228
7450,7.45,0.743844,1.067076,0,-1,0,-1,0,228
7451,7.451,0.743868,1.060236,0,-1,0,-1,0,228
7452,7.452,0.743892,1.053396,0,-1,0,-1,0,228
7453,7.453,0.743904,1.046556,0,-1,0,-1,0,228
7454,7.454,0.743928,1.039716,0,-1,0,-1,0,228
7455,7.455,0.743952,1.032876,0,-1,0,-1,0,228
7456,7.456,0.743976,1.026036,0,-1,0,-1,0,228
7457,7.457,0.743988,1.019208,0,-1,0,-1,0,228
7458,7.458,0.744012,1.012368,0,-1,0,-1,0,228
7459,7.459,0.744036,1.005528,0,-1,0,-1,0,228
7460,7.46,0.744048,0.998688,0,-1,0,-1,0,228
7461,7.461,0.744072,0.991848,0,-1,0,-1,0,228
7462,7.462,0.744096,0.985008,1,229,0,14,0,229
7463,7.463,0.74412,0.978168,0,-1,0,-1,0,229
7464,7.464,0.744132,0.971328,0,-1,0,-1,0,229
7465,7.465,0.744156,0.964488,0,-1,0,-1,0,229
7466,7.466,0.74418,0.957648,0,-1,0,-1,0,229
7467,7.467,0.744192,0.950808,0,-1,0,-1,0,229
7468,7.468,0.744216,0.943968,0,-1,0,-1,0,229
7469,7.469,0.74424,0.937128,0,-1,0,-1,0,229
7470,7.47,0.744252,0.930288,0,-1,0,-1,0,229
7471,7.471,0.744276,0.923448,0,-1,0,-1,0,229
7472,7.472,0.7443,0.916608,0,-1,0,-1,0,229
7473,7.473,0.744324,0.90978,0,-1,0,-1,0,229
7474,7.474,0.744336,0.90294,0,-1,0,-1,0,229
7475,7.475,0.74436,0.8961,0,-1,0,-1,0,229
7476,7.476,0.744384,0.88926,0,-1,0,-1,0,229
7477,7.477,0.744396,0.88242,0,-1,0,-1,0,229
7478,7.478,0.74442,0.87558,1,230,0,14,0,230
7479,7.479,0.744444,0.86874,0,-1,0,-1,0,230
7480,7.48,0.744468,0.8619,0,-1,0,-1,0,230
7481,7.481,0.74448,0.85506,0,-1,0,-1,0,230
7482,7.482,0.744504,0.84822,0,-1,0,-1,0,230
7483,7.483,0.744528,0.84138,0,-1,0,-1,0,230
7484,7.484,0.74454,0.83454,0,-1,0,-1,0,230
7485,7.485,0.744564,0.8277,0,-1,0,-1,0,230
7486,7.486,0.744588,0.82086,0,-1,0,-1,0,230
7487,7.487,0.744612,0.81402,0,-1,0,-1,0,230
7488,7.488,0.744624,0.80718,0,-1,0,-1,0,230
7489,7.489,0.744648,0.80034,0,-1,0,-1,0,230
7490,7.49,0.744672,0.7935,0,-1,0,-1,0,230
7491,7.491,0.744684,0.78666,0,-1,0,-1,0,230
7492,7.492,0.744708,0.77982,0,-1,0,-1,0,230
7493,7.493,0.744732,0.77298,0,-1,0,-1,0,230
7494,7.494,0.744756,0.76614,1,231,0,14,0,231
7495,7.495,0.744768,0.7593,0,-1,0,-1,0,231
7496,7.496,0.744792,0.75246,0,-1,0,-1,0,231
7497,7.497,0.744816,0.74562,0,-1,0,-1,0,231
7498,7.498,0.744828,0.73878,0,-1,0,-1,0,231
7499,7.499,0.744852,0.73194,0,-1,0,-1,0,231
7500,7.5,0.744876,0.7251,0,-1,0,-1,0,231
7501,7.501,0.7449,0.71826,0,-1,0,-1,0,231
7502,7.502,0.744912,0.71142,0,-1,0,-1,0,231
7503,7.503,0.744936,0.70458,0,-1,0,-1,0,231
7504,7.504,0.74496,0.69774,0,-1,0,-1,0,231
7505,7.505,0.744972,0.6909,0,-1,0,-1,0,231
7506,7.506,0.744996,0.68406,0,-1,0,-1,0,231
7507,7.507,0.74502,0.67722,0,-1,0,-1,0,231
7508,7.508,0.745032,0.670392,0,-1,0,-1,0,231
7509,7.509,0.745056,0.663552,0,-1,0,-1,0,231
7510,7.51,0.74508,0.656712,1,232,0,14,0,232
7511,7.511,0.745104,0.649872,0,-1,0,-1,0,232
7512,7.512,0.745116,0.643032,0,-1,0,-1,0,232
7513,7.513,0.74514,0.636192,0,-1,0,-1,0,232
7514,7.514,0.745164,0.629352,0,-1,0,-1,0,232
7515,7.515,0.745176,0.622512,0,-1,0,-1,0,232
7516,7.516,0.7452,0.615672,0,-1,0,-1,0,232
7517,7.517,0.745224,0.608832,0,-1,0,-1,0,232
